org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	139            	145            	40             	0.276          	2              	0.592          	0.783          	13             	379609088      	501940224      	0.946          	0.809          		1010000010000000010100000110000000010001001010001011000000000100010100011100011011000000011000010000010010100111000010000000000011000100000011001
ce10.chrV      	phRAIDER       	135            	145            	40             	0.276          	2              	0.593          	0.782          	13             	16162816       	140189696      	0.961          	0.806          		1000100110000000001001001101000001000101100011010000011000000001010000011100000000000000000100010001000000110000000110100101100101100000101000001
ce10.chrV      	phRAIDER       	131            	145            	40             	0.276          	2              	0.599          	0.789          	13             	0              	0              	0.967          	0.805          		1000110001000101001000010000101110011000100110000001001000000000000010000000000100000101000110000011001110000000001010000001001010000010011001001
ce10.chrV      	phRAIDER       	126            	145            	40             	0.276          	2              	0.596          	0.778          	13             	624631808      	748605440      	0.959          	0.805          		1000000111000100000000010001101010000000100010100110010101100001010000010100000000000100000010100000000010000000000000000110001000111010011110011
ce10.chrV      	phRAIDER       	122            	145            	40             	0.276          	2              	0.598          	0.791          	12             	463544320      	585908224      	0.959          	0.808          		1111000001010010000001000001000000100010001000010010010000011010010001010000010001101000000100001000000100000001101001001100010010000010101000001
ce10.chrV      	phRAIDER       	136            	145            	40             	0.276          	2              	0.593          	0.786          	12             	0              	0              	0.97           	0.803          		1001100001101100001000001001100011100000000100100101100000000001010000100011101000000001010000011000010000000100000000000010100011000011000000101
ce10.chrV      	phRAIDER       	132            	145            	40             	0.276          	2              	0.596          	0.773          	13             	626290688      	748699648      	0.951          	0.807          		1101000000000100010110000011000000000000001100100000000111000000001010000010110101101010001010000001000000100110000100000001000011001000010000111
ce10.chrV      	phRAIDER       	128            	145            	40             	0.276          	2              	0.591          	0.794          	13             	697487360      	819896320      	0.973          	0.801          		1111000011001000100001000110000000100001101100100001000011100000011000110000100010000001000001100000000000000000000001100110000001110000000001101
ce10.chrV      	phRAIDER       	125            	145            	40             	0.276          	2              	0.588          	0.783          	13             	696135680      	818520064      	0.928          	0.814          		1000110000000000000100000000100100000100010000100001001001000011001000100000000110000100100001000111000101100000011100001011010000011000100110001
ce10.chrV      	phRAIDER       	121            	145            	40             	0.276          	2              	0.587          	0.787          	13             	0              	0              	0.972          	0.803          		1001001000000110100000111110000010001100000001001110001000001000000001000000100100000100000000010010001000010000000010101001001010000011100001101
ce10.chrV      	phRAIDER       	142            	160            	40             	0.25           	2              	0.576          	0.786          	16             	625307648      	749391872      	0.963          	0.798          		1000010001110010001000000110000100000001000010000010011000000000000110100000000000101011100000000100000100000000110000000101001001101100101010000001000000001001
ce10.chrV      	phRAIDER       	157            	160            	40             	0.25           	2              	0.581          	0.781          	13             	0              	0              	0.945          	0.805          		1111100000001001000001000000000000100000000000001101001000011110100010100011000000010011010000000101000100010100011000000000000000000001000010000101000001000101
ce10.chrV      	phRAIDER       	153            	160            	40             	0.25           	2              	0.587          	0.783          	14             	697741312      	820137984      	0.964          	0.804          		1000000000100001000100000110101100011010010000100100001000000001000100110101000101000001010000010000000001010001010000000000000000110000001000000010000001001111
ce10.chrV      	phRAIDER       	149            	160            	40             	0.25           	2              	0.582          	0.775          	14             	693587968      	816001024      	0.927          	0.815          		1000100001000101001000001010110001101000000011010000100001101010100010100000001001001110000010101000011011000000101010000000000000000000000000000000000000000001
ce10.chrV      	phRAIDER       	145            	160            	40             	0.25           	2              	0.578          	0.784          	14             	626044928      	748433408      	0.93           	0.813          		1100000000000001001000000000010001001000000000001001010011000100011001000101000110100000001000010001000000000001000000010010001100011010000101100000001110001001
ce10.chrV      	phRAIDER       	141            	160            	40             	0.25           	2              	0.581          	0.791          	14             	0              	0              	0.968          	0.801          		1000000011001000001000110110010000001100010000100000100000001000000001100000001000100000001000001010001001000001011000000011000100000100010001110010000100000011
ce10.chrV      	phRAIDER       	159            	160            	40             	0.25           	2              	0.577          	0.782          	14             	696045568      	820121600      	0.964          	0.797          		1000010000000100000101001011010100000001000000001010110000000000000000100000000000000110001000100000110000110001000000000100001001010001100000000001110101001111
ce10.chrV      	phRAIDER       	155            	160            	40             	0.25           	2              	0.583          	0.771          	13             	627118080      	749441024      	0.968          	0.799          		1000101100100001100001000010000011100100001100000001000000100000010000100001000001000000101001000010000000000011000000001111000110000001000010010000101000000101
ce10.chrV      	phRAIDER       	151            	160            	40             	0.25           	2              	0.586          	0.792          	13             	0              	0              	0.949          	0.813          		1100000010001110001000010000000001000100000000100000101000000100011110100000000000010000111100111001101000000100000001001100000000111000000100000000000000001001
ce10.chrV      	phRAIDER       	147            	160            	40             	0.25           	2              	0.585          	0.787          	13             	626622464      	748945408      	0.95           	0.808          		1000001000100000100010010000010000100011000100000000000000001110111000001000000000000001001010100010000110010001100100000000001010000000100000110110000100001011
ce10.chrV      	phRAIDER       	143            	160            	40             	0.25           	2              	0.577          	0.788          	13             	695304192      	819351552      	0.939          	0.805          		1001100000100010100000000001000000010000000010000110000001100000001110000100010000110000010010100000001000000100101001000000001010110010000000011010110000000011
ce10.chrV      	phRAIDER       	156            	160            	40             	0.25           	2              	0.586          	0.803          	13             	1724416        	113070080      	0.963          	0.802          		1000001101000010100010000001011010000100000001000000000010010100100001000110100001100000010010001100000000100100110100000001000000010100010000010110000000000001
ce10.chrV      	phRAIDER       	152            	160            	40             	0.25           	2              	0.584          	0.792          	13             	668737536      	791166976      	0.954          	0.806          		1001000010100000000000000110000000000011111010010000000000011000000011000001111010001000000110001000000000000001110000000001000000100000001001001000001001101011
ce10.chrV      	phRAIDER       	148            	160            	40             	0.25           	2              	0.584          	0.795          	13             	668434432      	790880256      	0.958          	0.804          		1000000000111000110100100000000001010000011000010000000100000000000010001000010010100101010100100011000001000000100010011000100000010010000001100101000001000001
ce10.chrV      	phRAIDER       	144            	160            	40             	0.25           	2              	0.577          	0.786          	14             	676356096      	798752768      	0.951          	0.805          		1100011100100000000010000010000000010000001000001100001001010000001001000100010000000000100001010010101000101000001000000000010001000010101000000011010110010001
ce10.chrV      	phRAIDER       	140            	160            	40             	0.25           	2              	0.587          	0.797          	15             	181960704      	305913856      	0.962          	0.806          		1000000100001110001010101000100000000000000001010000000011100000000101011001000001101000000001100000001010000000100000100010000000010001000010001110101000100001
ce10.chrV      	phRAIDER       	158            	160            	40             	0.25           	2              	0.58           	0.785          	13             	626106368      	748474368      	0.93           	0.809          		1010000010010100000000000001000001000000000100001000001001010100010001001000000100000000100100000001101011001001000000101010000010100011000000000001100100101011
ce10.chrV      	phRAIDER       	154            	160            	40             	0.25           	2              	0.582          	0.771          	13             	673038336      	795451392      	0.954          	0.802          		1000000000000000100100000010111001001000011000010000110010100000110100000000000000011001101010000000000100010100100001100000100000000010100100001100000000000111
ce10.chrV      	phRAIDER       	150            	160            	40             	0.25           	2              	0.585          	0.792          	14             	697782272      	820142080      	0.968          	0.803          		1010000100000100111000000000111110001001010100000100000000000000010010101100000000000010000001000110111001000000000110000100000000000000000011010001010000010001
ce10.chrV      	phRAIDER       	146            	160            	40             	0.25           	2              	0.586          	0.791          	18             	627171328      	749584384      	0.971          	0.799          		1000100100111000000000111000110000010000000001000000010000000000010000000000100100001000110000001100100000001101010100010000000101101000000000010011000010010011
ce10.chrV      	phRAIDER       	161            	178            	40             	0.225          	2              	0.568          	0.783          	14             	692056064      	814481408      	0.945          	0.806          		1101000100000000000000110000000000000001000001111000110100110000000000100100000101000101100010000000000000000001010100010000000000001000101000000011001000101100000011000000000001
ce10.chrV      	phRAIDER       	179            	178            	40             	0.225          	2              	0.569          	0.794          	14             	697618432      	820056064      	0.938          	0.809          		1000100000001001000100001000000000001010000000000101000000111001100001001001010100000010011000101010011000001001000000000000010100100100000010000000100000000000000010001000000011
ce10.chrV      	phRAIDER       	175            	178            	40             	0.225          	2              	0.566          	0.801          	14             	0              	0              	0.954          	0.801          		1000001010110000100100000000000000000000011110010100000000010100010000000000000001100000000000011000101001000000001000010000101101100000000000100000110010010100100000010000100001
ce10.chrV      	phRAIDER       	171            	178            	40             	0.225          	2              	0.571          	0.785          	13             	0              	0              	0.925          	0.807          		1000000000100000001000000011100000000000000000000010000010101101100101000000001001001011000000111001100001000000001000100000011000000001100100010100001000000000100000001001000001
ce10.chrV      	phRAIDER       	167            	178            	40             	0.225          	2              	0.568          	0.792          	14             	697389056      	819716096      	0.93           	0.804          		1100000000001000100000000000000000101011000000000000000010100001011010000000011000000010100000000001100100001000000100000001100000001010000001010000101010000001100010011000011001
ce10.chrV      	phRAIDER       	163            	178            	40             	0.225          	2              	0.567          	0.793          	14             	0              	0              	0.962          	0.799          		1011000101000000100000100000000110000010010000110010000010000000011100010000000100100100000000010100001000010010001011101000010000001100000000000000000001000000000000101000100001
ce10.chrV      	phRAIDER       	176            	178            	40             	0.225          	2              	0.569          	0.784          	13             	691302400      	815316992      	0.95           	0.803          		1011000000010100010100010000000000010000000100000000011100000000000001000100011100000101010010000000000000100010101000000000101100001000011000000000100001010000011000100000001001
ce10.chrV      	phRAIDER       	172            	178            	40             	0.225          	2              	0.57           	0.79           	14             	0              	0              	0.948          	0.803          		1001000010000011000010000001010000000001001100001010000000100100010110000000001001010000100100000001110101000000100000000010100000110001010001001000000000000010001000000000000001
ce10.chrV      	phRAIDER       	168            	178            	40             	0.225          	2              	0.569          	0.793          	14             	1699840        	113070080      	0.956          	0.798          		1000001100010000011000001000000001100000000011000000001010000111100000000100000000000000100011010000110001100000001100000000010100000000000001001001000100000000011010000100000101
ce10.chrV      	phRAIDER       	164            	178            	40             	0.225          	2              	0.567          	0.802          	14             	671911936      	794353664      	0.956          	0.803          		1010000001100000010000000010000000101001100010000001000101101000001000010010010000000011001000000010000010101000000100111000010000000000001000000000100100000010100000000010001001
ce10.chrV      	phRAIDER       	160            	178            	40             	0.225          	2              	0.574          	0.801          	14             	653180928      	775561216      	0.977          	0.789          		1000000001011011100001101010000000000000100100001110001000000001000000000000100100000000000000000000100000000100000000110010000000000100100001010001000001000001011011000100000111
ce10.chrV      	phRAIDER       	178            	178            	40             	0.225          	2              	0.571          	0.797          	14             	679165952      	803229696      	0.939          	0.81           		1010001000001000000010000000000000100110000000010100101001100000001001100000011000010000100010000000100001011000000000100000110000101000000010100010010010010011000000000000000001
ce10.chrV      	phRAIDER       	174            	178            	40             	0.225          	2              	0.566          	0.799          	13             	0              	0              	0.959          	0.796          		1010000000000010000010011100000100001010000100001000000000010010000000101011000001001000000000000000100000000000110000100000010000000100010001000100001000011110010000100000110011
ce10.chrV      	phRAIDER       	170            	178            	40             	0.225          	2              	0.571          	0.808          	13             	490958848      	615071744      	0.963          	0.799          		1000001100001001100100000000100100001000000011000001000000000000000100010110000000010110010000000000000101010000000000011100000011001001000000000000001100010000000101000101100001
ce10.chrV      	phRAIDER       	166            	178            	40             	0.225          	2              	0.571          	0.794          	13             	674725888      	797118464      	0.942          	0.802          		1001000000001100000010000100100000000100100010000000000000000010010010010000101001101100100000100000001000000001011000010000000000000010100000110001100010100001000011000001000001
ce10.chrV      	phRAIDER       	162            	178            	40             	0.225          	2              	0.572          	0.778          	14             	626728960      	749072384      	0.928          	0.807          		1010000000100000000010000001000010100000000100000011000000000000000010010001101010000010001000010000100001101000100000000110001011000000001010011100000000101100000000001000000101
ce10.chrV      	phRAIDER       	177            	178            	40             	0.225          	2              	0.571          	0.798          	16             	673009664      	797077504      	0.95           	0.804          		1000000000000100000100100001000111000000101000000000100001010000011010010011010000000001100100001010010000001000000000010000000000000110000110101000010010000100010000000000000011
ce10.chrV      	phRAIDER       	173            	178            	40             	0.225          	2              	0.565          	0.791          	13             	0              	0              	0.913          	0.811          		1000000000001010000000000001001000000000001000000100000010100000000011100000000001010100010001101000101010000000100010001000000111100001000000000001010000001010110001001000000101
ce10.chrV      	phRAIDER       	169            	178            	40             	0.225          	2              	0.566          	0.801          	14             	0              	0              	0.949          	0.799          		1000000100000010010001101010000000000001000001000000010000100000100011100100010100001000000000100000010011010101000100011000000000000001100000000000010000000100010110000100000101
ce10.chrV      	phRAIDER       	165            	178            	40             	0.225          	2              	0.57           	0.792          	14             	13123584       	135929856      	0.962          	0.802          		1101100000001100000000000100000001001010110000000101000000101000000000000100001001011000010001010001000000000010010100100000000100100000000000000000010000011010000100101000001001
ce10.chrV      	phRAIDER       	195            	200            	40             	0.2            	2              	0.573          	0.803          	15             	0              	0              	0.967          	0.787          		10000100100001001000100000111000010100000010000001100000001000001001000000100100000001000010000000100110000000000000000000110011100000100101111000000000000000000000100001000000000000000000010100000001
ce10.chrV      	phRAIDER       	191            	200            	40             	0.2            	2              	0.558          	0.804          	15             	698482688      	820908032      	0.943          	0.797          		10010001010000000000010000000010000000010001001000100010100011010000000000000000010010000000100000100110000010000001000100000000000101000000010001001101001000000001100010001001101000000000000000000001
ce10.chrV      	phRAIDER       	187            	200            	40             	0.2            	2              	0.563          	0.798          	14             	585089024      	709111808      	0.966          	0.791          		10001000100000001100001000011000010110000000000000011110011000000100000000010000000100000010011001010000000100010100000000000001000000000000000100100101000000000000000010000100000100000001001100000001
ce10.chrV      	phRAIDER       	183            	200            	40             	0.2            	2              	0.56           	0.798          	14             	626200576      	750268416      	0.932          	0.802          		10000110000000000000000101000010000010101000000000000000000000000100100011100000001000110000010010100010101000010000001000010000001000001100001000100100000000000010000001000000000101100000000010001001
ce10.chrV      	phRAIDER       	196            	200            	40             	0.2            	2              	0.564          	0.796          	14             	1699840        	113070080      	0.946          	0.797          		11100000000010000001000100000000001000001000100000000101000000000001010000010000100000100000000000000001000000100000001000001000000000010000101000001000000100001001001100100001101001000000111100000011
ce10.chrV      	phRAIDER       	192            	200            	40             	0.2            	2              	0.566          	0.8            	14             	672653312      	796758016      	0.967          	0.791          		10000100000100001000000011101001001000000010010100000001000011010000001010000000000000100101000000010000000000010001010010010010100000000000000000000000010100001100100000000001000000010000000000110001
ce10.chrV      	phRAIDER       	188            	200            	40             	0.2            	2              	0.565          	0.811          	15             	628523008      	750907392      	0.97           	0.785          		10110000000100000011010000001110000001000000001010001000000001101000100010001100000001100000110000000000000000000100000000011100100000001100001000000010000000010000000010000000000100000100000000010001
ce10.chrV      	phRAIDER       	184            	200            	40             	0.2            	2              	0.567          	0.809          	14             	230760448      	353099776      	0.967          	0.785          		10000100000100000010110100000010010000101000110100000011010000010000000000000000100000000100000000010100000000000001000000000100010001010011000000000100001000111000000000000000000000000011010000100101
ce10.chrV      	phRAIDER       	180            	200            	40             	0.2            	2              	0.552          	0.797          	15             	698753024      	821092352      	0.952          	0.798          		11000010001100000000000000000100000010000011000001010010000001000010000011000000010000000010010000000010000000001000001010000000001000010000001001000000010001100001100001000000011001000100100100000001
ce10.chrV      	phRAIDER       	198            	200            	40             	0.2            	2              	0.567          	0.788          	15             	672833536      	796798976      	0.944          	0.798          		11000000000000100000000000010000000100000000000101110001010001101010000010000000000001001000100110100101001001110000000010001001000001000000000000000010000000000100000001000010000000001000010000000011
ce10.chrV      	phRAIDER       	194            	200            	40             	0.2            	2              	0.564          	0.806          	14             	674402304      	796659712      	0.966          	0.79           		10010000100110000000010001010011000100110100001000010000000000100110000000101000110000000000010010000101001100000000100000000000000000010010001000100000100000000010000001001000000000000000010000000001
ce10.chrV      	phRAIDER       	190            	200            	40             	0.2            	2              	0.56           	0.798          	15             	674537472      	796807168      	0.944          	0.799          		10000000000010100010101000000100000000001001000000000111100100000001000100100100110000000010000000001101011000000010000100010100000000001000010000100000011010000000100000000000000000000000010000001001
ce10.chrV      	phRAIDER       	186            	200            	40             	0.2            	2              	0.568          	0.804          	15             	626769920      	750788608      	0.97           	0.785          		10000000100001000000101010001000011100101011000010001000001001010010000001000000000100000010000000110000001000000001000000000000010000000000000100011000000000000010000010000000010000000000001000111011
ce10.chrV      	phRAIDER       	182            	200            	40             	0.2            	2              	0.561          	0.803          	15             	0              	0              	0.951          	0.796          		10110001000000000000100000011000010000000001010000000010100100000000010000010000000010000000001001000000100010100001010000000000010000001000111100000001000110000010000001011000100000000001000000100001
ce10.chrV      	phRAIDER       	197            	200            	40             	0.2            	2              	0.567          	0.801          	14             	0              	0              	0.96           	0.79           		10101000100100001001010000000001000000000000001110010000010000000000010000010000101000001000100000000000000100110100010000000000000001000010000000001101000000010100000100101000000000000000001000011011
ce10.chrV      	phRAIDER       	193            	200            	40             	0.2            	2              	0.562          	0.799          	16             	627945472      	750292992      	0.948          	0.795          		10000000010000000000000100100110100000010000100000000111000000000010000000101010001000000000001000001110000000000100000100000000100000000000110101011000000100001100000000001000001000110010000000001001
ce10.chrV      	phRAIDER       	189            	200            	40             	0.2            	2              	0.553          	0.793          	15             	0              	0              	0.93           	0.804          		10000000000001000100001010000000010100000010100000000000000100000000010001010000000001100011011000000010100000101000000000100000000010100111000000000000000000000111000100000110100100011000000000000001
ce10.chrV      	phRAIDER       	185            	200            	40             	0.2            	2              	0.565          	0.798          	14             	0              	0              	0.942          	0.8            		10000110000000000001000100001001000001000000000000000010010100101000000101000000000000011000101100001101000010001001000000100000000010000100000000001000100010000000000000000100000000000010101011001001
ce10.chrV      	phRAIDER       	181            	200            	40             	0.2            	2              	0.562          	0.797          	14             	507342848      	629649408      	0.925          	0.801          		10001010010001000000000001000000010000010000100000000000000000000100000010000000010000100000100001100000100100001000001110000000101000001010000001100000000000010000101000110010010000100001000000110001
ce10.chrV      	phRAIDER       	199            	200            	40             	0.2            	2              	0.569          	0.808          	15             	671305728      	793698304      	0.974          	0.789          		10100001000100001000110100000011101100000000000010011000001100010000010000000000000000000000001000000000000010100000000000010000000000010100010001010000010100010000000000001000000000011010010010001001
ce10.chrV      	phRAIDER       	212            	229            	40             	0.175          	2              	0.56           	0.795          	25             	627118080      	751194112      	0.953          	0.789          		1000000000000000000011001000000000100100001100100100000000110000000000010000000000100000101001000001001100001100000100000000000100001000001000000000000010000100000000000010000000001010000000011100001010100001000000000000000010001
ce10.chrV      	phRAIDER       	208            	229            	40             	0.175          	2              	0.565          	0.788          	16             	628903936      	751194112      	0.954          	0.792          		1000010000000000000000000000100100100011001100000011000000000000000000010000000001100010000000000001000101100000000000000000000000000000000000001001001100011010000000000000110001010000001101000100000010000000000000000000110010101
ce10.chrV      	phRAIDER       	204            	229            	40             	0.175          	2              	0.589          	0.785          	15             	672403456      	796516352      	0.978          	0.776          		1010000000100010001011000101100000110000000000100000000001000000110001001000000000000100000000000000100100000000000000010000000000010000100000010000000000000000000000001001000100100010000010000101010000000000000110001000000010101
ce10.chrV      	phRAIDER       	200            	229            	40             	0.175          	2              	0.573          	0.793          	15             	700231680      	822611968      	0.974          	0.774          		1111001001000001000101000000000010001000100000000001000000000000000010100001000110000000000000001000000000001001001010001000000100000000000000001001000100100000100001001000000000000000000100100001000000010000000100010010000000001
ce10.chrV      	phRAIDER       	218            	229            	40             	0.175          	2              	0.552          	0.801          	15             	699297792      	821698560      	0.939          	0.787          		1000010000000000000000000001110010000100010000000000001000000000110000100000000000010000000000110001000000001000000001000000001001000000001000000010010010000000000000000000000000010001000100101110000001100010010000100000101100001
ce10.chrV      	phRAIDER       	214            	229            	40             	0.175          	2              	0.547          	0.784          	15             	0              	0              	0.905          	0.808          		1000100010010000000000000001000000000001000000010000000000000000000000000100100001000000001100000101001000001010011000011101000100100100000000000000000000001000001000000010000011000001000000000000011100001001000010010000000000001
ce10.chrV      	phRAIDER       	210            	229            	40             	0.175          	2              	0.565          	0.797          	15             	0              	0              	0.968          	0.777          		1000001000011000000100001100010100000100000101010001000001001000001010001000010000000000000100000000000001000010000010000000110000000000000000001010110001000000000000100001000000000000010000000100000010001000100000000000000100001
ce10.chrV      	phRAIDER       	206            	229            	40             	0.175          	2              	0.561          	0.804          	16             	628994048      	751386624      	0.96           	0.784          		1011100100100000000100000000000000001001001000010100101101000000001000000000000000001010000001000000001001000100000001000100000000000001001010000000000000000010100001001000000000000010010000010000100001010000000001000000000000001
ce10.chrV      	phRAIDER       	202            	229            	40             	0.175          	2              	0.558          	0.801          	16             	7839744        	278224896      	0.936          	0.789          		1100000000100000001000010000000000100100010000000000000100000000100001011000010010100000001000000000010000000000100100100000000000001001010000000000100000000000101000101001100011100001001000000000000010000000000000000100010000001
ce10.chrV      	phRAIDER       	217            	229            	40             	0.175          	2              	0.558          	0.794          	16             	598663168      	721022976      	0.952          	0.786          		1000000000000010100000001010001100000000010001000001001000000000000000000110100001000000010000000000001000000000010000000000000100000001100000100000001100111101001100000100000000000000000000001100000000000000010010100000000000111
ce10.chrV      	phRAIDER       	213            	229            	40             	0.175          	2              	0.553          	0.801          	16             	567787520      	691806208      	0.941          	0.787          		1000000100000100000000000000100100000100000010000000001001000000111000010000000010000101000100000001010000010100100000001100000001010000000000000000000000000000001001000100000010010000000000000010001000100100000010100010000000011
ce10.chrV      	phRAIDER       	209            	229            	40             	0.175          	2              	0.563          	0.803          	14             	628940800      	751357952      	0.959          	0.782          		1100011000000000000100011000001000000000000000011000011010000000001000101000000000000010000000000100000100000100010000101000000001000010000000000000001000100000010001000000001000000000000000001000001010000010110010000000001010001
ce10.chrV      	phRAIDER       	205            	229            	40             	0.175          	2              	0.584          	0.798          	15             	415080448      	537374720      	0.973          	0.776          		1001001000010011000010000000011000110000000000000100110000000110000000101001000000000010000000001000001000100000000000100000000000000101000000011100000000000000000100001010000000000000101000000000000000100000000000001001000001101
ce10.chrV      	phRAIDER       	201            	229            	40             	0.175          	2              	0.56           	0.793          	16             	672600064      	796635136      	0.939          	0.791          		1000000000100100000001000000000010010011010000000000000000001000000000000100001010000011000100000010000000000010100000011000000011010000010010010010100010000000000010010000000100000100000000000100001000010000000000000000100010001
ce10.chrV      	phRAIDER       	219            	229            	40             	0.175          	2              	0.569          	0.785          	15             	674172928      	796557312      	0.97           	0.781          		1011000000110010000000000010100000000110001011001000000000000000000101011000100000000000010000000000010000000000000001000000000000000000010000000100000000000010000001000010000011001000000011010100010000000000100000001010000100001
ce10.chrV      	phRAIDER       	215            	229            	40             	0.175          	2              	0.555          	0.789          	15             	696512512      	820580352      	0.932          	0.791          		1000000000100000000000100000100000001000101010000000000001000001000000000000000010101000010000000010000000001000001001001001001010000000000001010000001000100000000110101010000000000010000100000010001000100000000000110000000000011
ce10.chrV      	phRAIDER       	211            	229            	40             	0.175          	2              	0.556          	0.802          	16             	699486208      	821821440      	0.952          	0.789          		1000000110000000000001000010000010100000000000001010010000000001010000010000000100001000000000000010000001000100000000000000001000000000001000000000101000011100101001000000000000000000000001111100000000010010000000010010000100011
ce10.chrV      	phRAIDER       	207            	229            	40             	0.175          	2              	0.578          	0.792          	16             	672198656      	796524544      	0.97           	0.784          		1001000000000000011000001100001110000100010000001000000000000001000000000010000000000000000100000000100000000000000010000000000100000010000100010000010100010000100001100001000001001000001000100000010000000100100000000010010001101
ce10.chrV      	phRAIDER       	203            	229            	40             	0.175          	2              	0.565          	0.798          	17             	629309440      	751607808      	0.967          	0.786          		1001001001000001010110000000000100100000010000000000000000000000000001000001000001001000011011110000000000000001001000000010000001000000000100000101000000010000100000010001000100000000000000000000000000000010000010000001010010011
ce10.chrV      	phRAIDER       	216            	229            	40             	0.175          	2              	0.55           	0.791          	15             	539496448      	661811200      	0.946          	0.789          		1000010101000001100000011000000000000000000001000000000000000110001010000101000010000010000000000100000000000000000001000000100000000100000001000000000010010000000000001010000110000011100010001000001000100000001010000000000100011
ce10.chrV      	phRAIDER       	238            	267            	40             	0.15           	2              	0.597          	0.788          	15             	674017280      	796397568      	0.958          	0.774          		100001000000111000000000000001000010010000001010000000000000001000100000000000000000000000000100100100000000001110000000011000000000001000001001000000001000000100000100000000100000000000000001000010010000000001011000000000000001000101000000000000000001000100010000001
ce10.chrV      	phRAIDER       	234            	267            	40             	0.15           	2              	0.596          	0.799          	17             	670449664      	792768512      	0.966          	0.773          		100101001100000000100000000000100010000100001000100000000000000010000000000000101000010000001000000000010001001001001100000000000000010000100000001000010000000000000001100000000000000000000000000000101100000000101000000000000000000010000000000000010001001010010000001
ce10.chrV      	phRAIDER       	230            	267            	40             	0.15           	2              	0.594          	0.793          	17             	673980416      	796393472      	0.968          	0.772          		100000101010000010000010001000000000001001010101000000000001000001000001010000000000000000011100010000100000001000000100001100010000000000100000000000010000010000000000000000000001000010000000000000000000001100000000000000001000000000000010010000010100010000000000001
ce10.chrV      	phRAIDER       	226            	267            	40             	0.15           	2              	0.598          	0.785          	17             	0              	0              	0.964          	0.777          		111000000000010010000000100000000000010001101000000000000000000001000001100010000000000001000000100000000001000100000000010000000000000001001000000000001001000001000000001000000010000000010100000000101001000000000000000000000000000000100100000000011000000000011010011
ce10.chrV      	phRAIDER       	222            	267            	40             	0.15           	2              	0.556          	0.792          	16             	3895296        	259596288      	0.933          	0.781          		110000000000000000100000000000000000000000000000000000010110011000000001000001100000010000000000001000000100000000100000000000000000000000000000000100000000010010001001000000100100100000010000011011100000100011000000000000000010000010000000100000000100010000101000001
ce10.chrV      	phRAIDER       	237            	267            	40             	0.15           	2              	0.546          	0.805          	17             	673099776      	795377664      	0.936          	0.787          		100110100000000100000100100000000000000000000000000000010001000000000010001000110100000000000000010000101000000010000100000000000000000000000000000000001011000000000100000000000011000010000011001000000000000100001000000110000110010001000001000000001000000000000000001
ce10.chrV      	phRAIDER       	233            	267            	40             	0.15           	2              	0.546          	0.792          	15             	0              	0              	0.922          	0.785          		100000000000000000001100000000010000000010000000011000000000100000000000100100000000000000010000000001010000100000000000001000000000000011101000000100100000100000110101000000100010000000000010001000010000001100000100000000000000010001000000000010010001000000000000001
ce10.chrV      	phRAIDER       	229            	267            	40             	0.15           	2              	0.568          	0.791          	18             	697917440      	821944320      	0.939          	0.781          		100010100000000000000000110000001000000000000000000010000000000001100010000000010110010000100001000100100000100000000000000000100110000000010000000000010100000000000000000000100000000000000001000011000000000000000001010001100010010000010000000000000001000000010000101
ce10.chrV      	phRAIDER       	225            	267            	40             	0.15           	2              	0.6            	0.784          	17             	257986560      	380260352      	0.972          	0.769          		100010010000000001111000100000000000010000100100000100100000000010000000110011000000000010000000000100000000000100000000000010100000100000100001000000000000100001000000000000100101000000000000000000000000000000000000000000001001000000000000001001011000000000010001001
ce10.chrV      	phRAIDER       	221            	267            	40             	0.15           	2              	0.592          	0.794          	16             	683483136      	805863424      	0.954          	0.777          		100000000010010000001000001100000001000001001000000000000001100000000000001000000000000001100000000000000101000000010100000000000100000001000001010001110100000000000000000000000001000000000000000000000010000000000000000100001110000000000100001100000001000100000000111
ce10.chrV      	phRAIDER       	239            	267            	40             	0.15           	2              	0.582          	0.788          	16             	674041856      	796348416      	0.946          	0.78           		100100000001000010010000001100000011000000000000000000000000100000000000000000100001010000000000010101000100000000000010000000001000000000000100011011000000011000001000000100000000101000000000000010100000000000000100001100000000000000001000000000000100000000000110001
ce10.chrV      	phRAIDER       	235            	267            	40             	0.15           	2              	0.596          	0.792          	17             	0              	0              	0.968          	0.777          		100000000010000000000000000001100000011010111010010100000000000000000001010000000000100000000001000000010000000000000100001000000000000000000000000011000100100010000000100010000010000001100000000000000000001001100000000010000000100001001000000000010000000000000000101
ce10.chrV      	phRAIDER       	231            	267            	40             	0.15           	2              	0.603          	0.796          	16             	701001728      	823418880      	0.978          	0.77           		101001010001011000001000100000000010000100000000100100001000000000000010000010000000000110000000000000000000110010001101100000000010000010000000000000000100000000000000000000000000000000001010000000000001000000000000001100000010000000000000011000000000101001000000001
ce10.chrV      	phRAIDER       	227            	267            	40             	0.15           	2              	0.554          	0.795          	17             	674193408      	796520448      	0.925          	0.781          		100000000000000000001001000000000000110000000000010000000011000000000001001000000000100000000000000000000000101100000000100001001011001000100000000100000000000000000010110001000010000000100100001000000000001000000000000000000000001001000100000000010011100000001000001
