org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
ce10.chrV      	phRAIDER       	105            	62             	40             	0.645          	2              	0.7            	0.754          	0              	0              	0              	0.965          	0.79           		10011110001111101011011101101100110110111011010111110001111001
ce10.chrV      	phRAIDER       	98             	64             	40             	0.625          	2              	0.695          	0.76           	11             	690843648      	814997504      	0.968          	0.788          		1111101010101010110000111111011001101111110000110101010101011111
ce10.chrV      	phRAIDER       	154            	64             	40             	0.625          	2              	0.7            	0.76           	10             	621842432      	744173568      	0.97           	0.788          		1101111010011110010011010101011111101010101100100111100101111011
ce10.chrV      	phRAIDER       	28             	64             	40             	0.625          	2              	0.697          	0.756          	9              	429772800      	552091648      	0.967          	0.791          		1011011101100110111011001011100110011101001101110110011011101101
ce10.chrV      	phRAIDER       	47             	64             	40             	0.625          	2              	0.698          	0.749          	10             	0              	0              	0.971          	0.794          		1101101110011111110111101001000000001001011110111111100111011011
ce10.chrV      	phRAIDER       	4              	64             	40             	0.625          	2              	0.695          	0.742          	10             	0              	0              	0.973          	0.79           		1111111010101101010101011011100000011101101010101011010101111111
ce10.chrV      	phRAIDER       	23             	64             	40             	0.625          	2              	0.702          	0.745          	10             	621666304      	744112128      	0.967          	0.789          		1011100011011110110111111010010000100101111110110111101100011101
ce10.chrV      	phRAIDER       	80             	64             	40             	0.625          	2              	0.7            	0.755          	10             	0              	0              	0.972          	0.791          		1111101101101101101011101100010000100011011101011011011011011111
ce10.chrV      	phRAIDER       	171            	64             	40             	0.625          	2              	0.695          	0.748          	10             	692441088      	814821376      	0.968          	0.79           		1111000011111101000011100101111111111010011100001011111100001111
ce10.chrV      	phRAIDER       	62             	64             	40             	0.625          	2              	0.698          	0.753          	9              	0              	0              	0.973          	0.789          		1101011111111000101011111000100110010001111101010001111111101011
ce10.chrV      	phRAIDER       	99             	64             	40             	0.625          	2              	0.698          	0.747          	10             	621948928      	744271872      	0.97           	0.79           		1110110011110110110001111010011001100101111000110110111100110111
ce10.chrV      	phRAIDER       	178            	64             	40             	0.625          	2              	0.697          	0.751          	9              	0              	0              	0.966          	0.789          		1101011001011110010111010001111111111000101110100111101001101011
ce10.chrV      	phRAIDER       	139            	64             	40             	0.625          	2              	0.7            	0.753          	10             	621817856      	744189952      	0.969          	0.788          		1011110111001110101011010110101001010110101101010111001110111101
ce10.chrV      	phRAIDER       	109            	64             	40             	0.625          	2              	0.696          	0.764          	9              	432103424      	554524672      	0.955          	0.788          		1000001011111001011011111011110110111101111101101001111101000001
ce10.chrV      	phRAIDER       	26             	64             	40             	0.625          	2              	0.697          	0.742          	10             	0              	0              	0.969          	0.796          		1111100011011101110111101000100110010001011110111011101100011111
ce10.chrV      	phRAIDER       	162            	64             	40             	0.625          	2              	0.7            	0.762          	9              	0              	0              	0.968          	0.791          		1010101111101011110101000011011111101100001010111101011111010101
