org            	tool           	seed_num       	l              	w              	w/l            	f              	tpr            	tnr            	ToolCpuTime    	ToolMem        	ToolVMem       	ConCoverage    	QuCoverage     	seed                                    
mm10.chr19     	phRAIDER       	111            	50             	40             	0.8            	2              	0.127          	0.931          	3603           	2778091520     	2904158208     	0.972          	0.364          		101^{4}01^{4}1^{3}0101^{4}1^{3}001^{4}1^{3}0101^{4}1^{3}01^{4}01
mm10.chr19     	phRAIDER       	124            	50             	40             	0.8            	2              	0.127          	0.936          	3602           	2937380864     	3063365632     	0.973          	0.367          		1^{6}001^{6}1^{3}001^{3}101101^{3}1001^{6}1^{3}001^{6}
mm10.chr19     	phRAIDER       	107            	50             	40             	0.8            	2              	0.127          	0.93           	59             	4057903104     	4184072192     	0.976          	0.367          		1^{16}0110010011001001101^{16}
mm10.chr19     	phRAIDER       	137            	50             	40             	0.8            	2              	0.128          	0.936          	3603           	1677414400     	1803358208     	0.972          	0.364          		101^{7}01^{3}0101^{3}1101^{3}1^{3}01^{3}110101^{3}01^{7}01
mm10.chr19     	phRAIDER       	120            	50             	40             	0.8            	2              	0.126          	0.93           	3600           	4347559936     	4473712640     	0.971          	0.362          		11001^{6}01^{6}1^{3}001^{6}001^{6}1^{3}01^{6}0011
mm10.chr19     	phRAIDER       	103            	50             	40             	0.8            	2              	0.125          	0.926          	59             	4057055232     	4183236608     	0.972          	0.364          		1^{5}01^{4}010101^{4}01^{5}1^{5}01^{4}010101^{4}01^{5}
mm10.chr19     	phRAIDER       	133            	50             	40             	0.8            	2              	0.127          	0.93           	3602           	3338907648     	3464892416     	0.97           	0.363          		1^{4}01^{3}01001^{4}01^{4}1^{4}1^{4}1^{4}01^{4}00101^{3}01^{4}
mm10.chr19     	phRAIDER       	116            	50             	40             	0.8            	2              	0.124          	0.927          	3602           	2777829376     	2903855104     	0.972          	0.364          		1^{4}0^{3}1^{4}1^{4}1^{4}11011001101^{4}1^{4}1^{4}110^{3}1^{4}
mm10.chr19     	phRAIDER       	129            	50             	40             	0.8            	2              	0.127          	0.932          	3601           	2973208576     	3099185152     	0.973          	0.364          		1^{3}01101^{3}1^{3}1^{3}11010110110110101^{3}1^{3}1^{3}1101101^{3}
mm10.chr19     	phRAIDER       	112            	50             	40             	0.8            	2              	0.128          	0.931          	3600           	4057333760     	4183556096     	0.973          	0.364          		1^{4}01101^{4}1^{3}01101^{3}01^{4}01^{3}01101^{4}1^{3}01101^{4}
mm10.chr19     	phRAIDER       	108            	50             	40             	0.8            	2              	0.125          	0.925          	3601           	3924418560     	4050546688     	0.971          	0.361          		1^{4}0110101^{3}01^{4}1101^{4}1^{4}01^{4}1101^{3}0101101^{4}
mm10.chr19     	phRAIDER       	104            	50             	40             	0.8            	2              	0.125          	0.927          	59             	3633012736     	3760664576     	0.972          	0.363          		1^{4}01^{3}001^{4}1^{4}0101^{4}1^{4}0101^{4}1^{4}001^{3}01^{4}
mm10.chr19     	phRAIDER       	147            	52             	40             	0.769          	2              	0.127          	0.928          	3603           	2030989312     	2157010944     	0.97           	0.365          		1^{3}01^{3}0101001^{3}1^{3}1101^{3}1^{3}1101^{3}1^{3}110010101^{3}01^{3}
mm10.chr19     	phRAIDER       	143            	52             	40             	0.769          	2              	0.128          	0.932          	3601           	3602481152     	3728388096     	0.974          	0.366          		1101^{8}0^{3}1^{6}0101^{6}0101^{6}0^{3}1^{8}011
mm10.chr19     	phRAIDER       	156            	52             	40             	0.769          	2              	0.126          	0.928          	3602           	4349775872     	4475887616     	0.974          	0.366          		101101^{10}001^{3}001^{3}1^{3}11001^{3}001^{10}01101
mm10.chr19     	phRAIDER       	152            	52             	40             	0.769          	2              	0.127          	0.925          	3604           	2329411584     	2455457792     	0.971          	0.365          		11001^{6}0101^{6}1^{4}0011001^{6}1^{4}0101^{6}0011
mm10.chr19     	phRAIDER       	148            	52             	40             	0.769          	2              	0.128          	0.934          	3603           	4348608512     	4476493824     	0.974          	0.368          		101^{8}01101101^{4}01^{3}001^{3}01^{4}01101101^{8}01
mm10.chr19     	phRAIDER       	144            	52             	40             	0.769          	2              	0.127          	0.927          	59             	4057272320     	4183367680     	0.972          	0.366          		11001101^{10}001^{3}01^{3}1^{3}01^{3}001^{10}0110011
mm10.chr19     	phRAIDER       	140            	52             	40             	0.769          	2              	0.126          	0.928          	3602           	2191155200     	2317250560     	0.969          	0.364          		10010101^{3}01^{3}1^{3}1^{3}1101^{3}1^{3}01^{3}1^{3}1^{3}1101^{3}0101001
mm10.chr19     	phRAIDER       	158            	52             	40             	0.769          	2              	0.128          	0.931          	59             	2137776128     	2263773184     	0.974          	0.366          		1^{6}01101101^{4}0^{3}1^{6}1^{6}0^{3}1^{4}01101101^{6}
mm10.chr19     	phRAIDER       	154            	52             	40             	0.769          	2              	0.129          	0.932          	3600           	3662381056     	3788333056     	0.972          	0.364          		11001^{7}0101^{4}0101^{7}1^{3}0101^{4}0101^{7}0011
mm10.chr19     	phRAIDER       	150            	52             	40             	0.769          	2              	0.127          	0.923          	3602           	2778021888     	2903973888     	0.975          	0.367          		1^{7}01^{3}001^{7}001^{3}001^{3}001^{7}001^{3}01^{7}
mm10.chr19     	phRAIDER       	146            	52             	40             	0.769          	2              	0.127          	0.929          	3603           	2393067520     	2519019520     	0.974          	0.365          		1101^{8}001^{3}001^{3}101^{3}1^{3}01^{3}1001^{3}001^{8}011
mm10.chr19     	phRAIDER       	142            	52             	40             	0.769          	2              	0.127          	0.929          	3603           	4319272960     	4445466624     	0.97           	0.365          		11010101^{4}01^{4}01^{4}1101^{4}01^{4}1101^{4}01^{4}0101011
mm10.chr19     	phRAIDER       	157            	52             	40             	0.769          	2              	0.129          	0.927          	3603           	3914444800     	4042313728     	0.973          	0.366          		1^{5}001^{4}0101^{5}1^{3}001^{4}001^{5}1^{3}0101^{4}001^{5}
mm10.chr19     	phRAIDER       	153            	52             	40             	0.769          	2              	0.129          	0.929          	59             	4057669632     	4183801856     	0.972          	0.363          		1^{3}01101^{3}01101^{3}1^{3}101^{3}001^{3}01^{3}1^{3}101101^{3}01101^{3}
mm10.chr19     	phRAIDER       	149            	52             	40             	0.769          	2              	0.128          	0.93           	59             	2712866816     	2838896640     	0.972          	0.368          		1^{3}01^{3}0101^{3}1101^{3}1^{3}110^{4}1^{3}1^{3}1101^{3}110101^{3}01^{3}
mm10.chr19     	phRAIDER       	145            	52             	40             	0.769          	2              	0.127          	0.929          	3603           	4215218176     	4343054336     	0.972          	0.367          		1^{4}01101101^{3}001^{4}1^{4}01101^{4}1^{4}001^{3}01101101^{4}
mm10.chr19     	phRAIDER       	141            	52             	40             	0.769          	2              	0.128          	0.928          	3602           	4348583936     	4474781696     	0.97           	0.365          		1^{4}0101^{3}001^{3}01^{3}01^{4}1^{4}1^{4}01^{3}01^{3}001^{3}0101^{4}
mm10.chr19     	phRAIDER       	159            	52             	40             	0.769          	2              	0.127          	0.927          	3603           	3496103936     	3623817216     	0.97           	0.365          		110^{3}1^{6}01^{6}10101^{6}110101^{6}101^{6}0^{3}11
mm10.chr19     	phRAIDER       	155            	52             	40             	0.769          	2              	0.128          	0.922          	59             	3436023808     	3561918464     	0.974          	0.367          		1^{3}01101^{3}1^{3}1101^{3}1^{3}001001001^{3}1^{3}01^{3}1^{3}1101101^{3}
mm10.chr19     	phRAIDER       	151            	52             	40             	0.769          	2              	0.127          	0.928          	3603           	2303188992     	2429243392     	0.976          	0.368          		1^{13}0101^{4}0010011001001^{4}0101^{13}
mm10.chr19     	phRAIDER       	177            	54             	40             	0.741          	2              	0.127          	0.929          	3604           	2859094016     	2985156608     	0.968          	0.366          		1^{4}0^{3}1010101^{3}01^{4}1^{4}1^{4}1^{4}1^{4}01^{3}0101010^{3}1^{4}
mm10.chr19     	phRAIDER       	173            	54             	40             	0.741          	2              	0.127          	0.928          	3603           	3575480320     	3703226368     	0.974          	0.369          		1^{8}0110^{3}1^{3}001^{3}01^{8}01^{3}001^{3}0^{3}1101^{8}
mm10.chr19     	phRAIDER       	169            	54             	40             	0.741          	2              	0.126          	0.927          	3601           	3097509888     	3223560192     	0.967          	0.364          		110^{4}1001^{17}001^{17}0010^{4}11
mm10.chr19     	phRAIDER       	165            	54             	40             	0.741          	2              	0.127          	0.926          	3604           	3439702016     	3565637632     	0.971          	0.37           		10101^{6}001101^{3}01^{3}101^{6}01^{3}101^{3}011001^{6}0101
mm10.chr19     	phRAIDER       	161            	54             	40             	0.741          	2              	0.13           	0.931          	3601           	2682884096     	2904186880     	0.973          	0.368          		101101101^{6}0101^{5}001^{6}001^{5}0101^{6}01101101
mm10.chr19     	phRAIDER       	179            	54             	40             	0.741          	2              	0.128          	0.933          	3603           	4039323648     	4165533696     	0.97           	0.366          		1001^{5}001101^{5}1^{3}001^{5}1^{3}001^{5}1^{3}011001^{5}001
mm10.chr19     	phRAIDER       	175            	54             	40             	0.741          	2              	0.13           	0.936          	3601           	4060139520     	4186292224     	0.976          	0.369          		1^{3}01^{3}1^{3}11001101^{3}101001^{3}100101^{3}1011001^{3}1^{3}1101^{3}
mm10.chr19     	phRAIDER       	171            	54             	40             	0.741          	2              	0.13           	0.934          	3600           	2784284672     	2910326784     	0.973          	0.369          		1101^{4}0110101^{4}11010101^{4}11010101^{4}110101101^{4}011
mm10.chr19     	phRAIDER       	167            	54             	40             	0.741          	2              	0.128          	0.928          	3601           	2776371200     	2904117248     	0.975          	0.371          		1^{4}0101^{4}1^{3}01^{3}0101101011010110101^{3}01^{4}1^{3}0101^{4}
mm10.chr19     	phRAIDER       	163            	54             	40             	0.741          	2              	0.128          	0.928          	3604           	4058451968     	4184674304     	0.972          	0.367          		1001^{3}01^{3}1^{3}101101101^{3}01^{3}101^{3}01101101^{3}1^{3}101^{3}001
mm10.chr19     	phRAIDER       	176            	54             	40             	0.741          	2              	0.131          	0.934          	3600           	4272119808     	4398325760     	0.976          	0.372          		1^{3}01^{3}1^{3}101^{3}1010101^{3}10^{4}1^{3}1010101^{3}101^{3}1^{3}101^{3}
mm10.chr19     	phRAIDER       	172            	54             	40             	0.741          	2              	0.128          	0.929          	3604           	3895672832     	4021858304     	0.97           	0.367          		100101^{5}0101^{5}1^{5}010110101^{5}1^{5}0101^{5}01001
mm10.chr19     	phRAIDER       	168            	54             	40             	0.741          	2              	0.127          	0.929          	3604           	4350672896     	4476858368     	0.973          	0.37           		1^{7}001100101^{7}01101101101^{7}010011001^{7}
mm10.chr19     	phRAIDER       	164            	54             	40             	0.741          	2              	0.129          	0.934          	3604           	2023829504     	2149863424     	0.973          	0.367          		1^{3}0^{3}1^{3}1^{3}101^{3}0101101^{3}1^{3}110110101^{3}01^{3}1^{3}10^{3}1^{3}
mm10.chr19     	phRAIDER       	160            	54             	40             	0.741          	2              	0.128          	0.926          	3604           	2184441856     	2312269824     	0.97           	0.368          		110^{3}1^{3}01101^{3}1^{3}01^{3}1101^{3}101^{3}1101^{3}1^{3}01101^{3}0^{3}11
mm10.chr19     	phRAIDER       	178            	54             	40             	0.741          	2              	0.128          	0.926          	3601           	2302550016     	2428547072     	0.972          	0.369          		110101^{6}01001^{3}01101^{6}1^{3}101101^{3}00101^{6}01011
mm10.chr19     	phRAIDER       	174            	54             	40             	0.741          	2              	0.127          	0.928          	3600           	3230199808     	3356119040     	0.974          	0.37           		1001^{9}01^{4}01101001^{4}1100101101^{4}01^{9}001
mm10.chr19     	phRAIDER       	170            	54             	40             	0.741          	2              	0.128          	0.929          	3604           	4059287552     	4185436160     	0.975          	0.37           		101101^{12}0^{3}101^{3}01101^{3}010^{3}1^{12}01101
mm10.chr19     	phRAIDER       	166            	54             	40             	0.741          	2              	0.13           	0.933          	3601           	3309449216     	3435421696     	0.972          	0.367          		11001^{4}0101^{4}1^{4}1010101^{4}010101^{4}1^{4}10101^{4}0011
mm10.chr19     	phRAIDER       	162            	54             	40             	0.741          	2              	0.128          	0.928          	3602           	4058779648     	4184985600     	0.974          	0.37           		101^{3}01^{3}01^{3}1^{3}110^{3}1^{3}101101^{3}10^{3}1^{3}1^{3}1101^{3}01^{3}01
mm10.chr19     	phRAIDER       	192            	56             	40             	0.714          	2              	0.128          	0.93           	3604           	3285430272     	3411382272     	0.968          	0.37           		1^{3}01010^{3}101^{3}110101^{3}1^{3}1^{3}1^{3}1^{3}10101^{3}11010^{3}10101^{3}
mm10.chr19     	phRAIDER       	181            	56             	40             	0.714          	2              	0.13           	0.936          	3604           	3133132800     	3259138048     	0.974          	0.372          		101001^{12}01100110110011011001101^{12}00101
mm10.chr19     	phRAIDER       	218            	56             	40             	0.714          	2              	0.128          	0.927          	3601           	3773161472     	3899301888     	0.973          	0.37           		101^{3}001^{3}110101^{3}001^{3}1^{3}1001^{3}1^{3}1001^{3}0101^{3}11001^{3}01
mm10.chr19     	phRAIDER       	214            	56             	40             	0.714          	2              	0.129          	0.927          	3603           	1658707968     	1784664064     	0.972          	0.371          		1001^{4}0101^{4}1101^{4}1100110011001^{4}1101^{4}110101^{4}001
mm10.chr19     	phRAIDER       	210            	56             	40             	0.714          	2              	0.129          	0.933          	3604           	2282192896     	2409984000     	0.974          	0.37           		110^{3}1^{10}01101101^{3}0100101^{3}01101101^{10}0^{3}11
mm10.chr19     	phRAIDER       	206            	56             	40             	0.714          	2              	0.13           	0.929          	3605           	3689549824     	3815530496     	0.975          	0.372          		1101^{3}001^{3}1^{3}1^{3}1^{3}00101010010101001^{3}1^{3}1^{3}1^{3}001^{3}011
mm10.chr19     	phRAIDER       	202            	56             	40             	0.714          	2              	0.128          	0.928          	3601           	2335551488     	2463268864     	0.971          	0.371          		1^{6}010^{4}1101101^{6}1^{3}001^{6}1^{3}0110110^{4}101^{6}
mm10.chr19     	phRAIDER       	191            	56             	40             	0.714          	2              	0.129          	0.929          	3604           	4350963712     	4477149184     	0.972          	0.37           		110^{3}1^{8}00101^{4}001^{8}11001^{4}01001^{8}0^{3}11
mm10.chr19     	phRAIDER       	198            	56             	40             	0.714          	2              	0.129          	0.934          	3604           	3767164928     	3893297152     	0.971          	0.37           		101^{3}0^{3}1^{3}01^{3}1101^{3}0101^{3}1^{3}110101^{3}01^{3}1101^{3}0^{3}1^{3}01
mm10.chr19     	phRAIDER       	187            	56             	40             	0.714          	2              	0.128          	0.93           	3604           	2325086208     	2451181568     	0.971          	0.369          		100110101^{5}01101^{5}101101101101^{5}101101^{5}01011001
mm10.chr19     	phRAIDER       	217            	56             	40             	0.714          	2              	0.127          	0.93           	3600           	2269556736     	2395607040     	0.97           	0.371          		1^{3}001^{3}110^{4}1^{3}01^{3}1101^{3}1^{3}1101^{3}1101^{3}0^{4}1^{3}11001^{3}
mm10.chr19     	phRAIDER       	194            	56             	40             	0.714          	2              	0.131          	0.938          	3601           	4023447552     	4149694464     	0.974          	0.369          		101^{7}0101010101101101^{7}10110110101010101^{7}01
mm10.chr19     	phRAIDER       	183            	56             	40             	0.714          	2              	0.128          	0.929          	3603           	3825541120     	3951726592     	0.971          	0.37           		11011001101^{4}001^{3}01^{4}101^{4}01^{4}101^{3}001^{4}0110011011
mm10.chr19     	phRAIDER       	213            	56             	40             	0.714          	2              	0.131          	0.931          	3607           	4061335552     	4187512832     	0.976          	0.372          		1^{7}01101^{3}001^{3}0101^{3}0100101^{3}0101^{3}001^{3}01101^{7}
mm10.chr19     	phRAIDER       	209            	56             	40             	0.714          	2              	0.128          	0.93           	3604           	2656305152     	2784026624     	0.971          	0.37           		1^{3}001^{3}10^{3}1^{3}1^{3}001^{3}1101^{3}101^{3}11001^{3}1^{3}0^{3}1^{3}1001^{3}
mm10.chr19     	phRAIDER       	205            	56             	40             	0.714          	2              	0.13           	0.931          	3601           	1878073344     	2005753856     	0.976          	0.373          		1^{8}001^{4}01^{3}010101100110011010101^{3}01^{4}001^{8}
mm10.chr19     	phRAIDER       	188            	56             	40             	0.714          	2              	0.129          	0.927          	3604           	2403926016     	2529972224     	0.971          	0.369          		101^{5}0101010101^{5}1001^{5}1^{3}001^{5}10101010101^{5}01
mm10.chr19     	phRAIDER       	201            	56             	40             	0.714          	2              	0.129          	0.933          	3601           	2776473600     	2904223744     	0.972          	0.37           		11001^{7}010^{3}1^{3}01^{3}1^{3}01101^{3}1^{3}01^{3}0^{3}101^{7}0011
mm10.chr19     	phRAIDER       	184            	56             	40             	0.714          	2              	0.129          	0.928          	3601           	2417147904     	2543116288     	0.973          	0.372          		1^{3}011001101^{3}1^{3}1^{3}0011001^{3}10011001^{3}1^{3}1^{3}011001101^{3}
mm10.chr19     	phRAIDER       	197            	56             	40             	0.714          	2              	0.131          	0.933          	3603           	4058918912     	4186767360     	0.977          	0.371          		1^{7}01^{6}01^{4}0^{6}1^{6}0^{6}1^{4}01^{6}01^{7}
mm10.chr19     	phRAIDER       	180            	56             	40             	0.714          	2              	0.13           	0.926          	3603           	3795693568     	3921899520     	0.972          	0.369          		1010101101^{7}00110101^{7}1^{3}01011001^{7}011010101
mm10.chr19     	phRAIDER       	193            	56             	40             	0.714          	2              	0.13           	0.936          	3601           	2431279104     	2558992384     	0.976          	0.371          		1^{3}01^{3}1101^{3}10101^{3}0110110^{4}1101101^{3}0101^{3}101^{3}1101^{3}
mm10.chr19     	phRAIDER       	219            	56             	40             	0.714          	2              	0.13           	0.933          	3604           	2802601984     	2928590848     	0.974          	0.372          		1^{5}011001^{5}110^{4}1101^{5}1^{3}0110^{4}1^{5}11001101^{5}
mm10.chr19     	phRAIDER       	215            	56             	40             	0.714          	2              	0.129          	0.928          	3605           	2993926144     	3119931392     	0.972          	0.371          		11011001^{4}01^{3}0^{3}1^{4}101^{4}1^{4}01^{4}10^{3}1^{3}01^{4}0011011
mm10.chr19     	phRAIDER       	211            	56             	40             	0.714          	2              	0.131          	0.937          	3603           	4301729792     	4429623296     	0.976          	0.37           		1^{9}001^{3}01001001^{3}1^{3}001^{3}1^{3}00100101^{3}001^{9}
mm10.chr19     	phRAIDER       	207            	56             	40             	0.714          	2              	0.128          	0.929          	3605           	1875992576     	2001858560     	0.974          	0.371          		101^{6}00101^{6}10110110011001101101^{6}101001^{6}01
mm10.chr19     	phRAIDER       	190            	56             	40             	0.714          	2              	0.131          	0.931          	3600           	2777939968     	2904023040     	0.975          	0.37           		1^{5}001^{4}01^{5}1^{4}0^{3}110^{3}0110^{3}1^{5}1^{4}01^{4}001^{5}
mm10.chr19     	phRAIDER       	203            	56             	40             	0.714          	2              	0.129          	0.93           	3601           	1600987136     	1726881792     	0.972          	0.37           		1010101^{4}01^{4}10101^{4}01^{3}001^{3}01^{4}0101^{4}101^{4}010101
mm10.chr19     	phRAIDER       	186            	56             	40             	0.714          	2              	0.13           	0.929          	3603           	4105277440     	4233248768     	0.977          	0.374          		1^{4}01^{4}1^{4}01^{4}001001010110101001001^{4}01^{4}1^{4}01^{4}
mm10.chr19     	phRAIDER       	216            	56             	40             	0.714          	2              	0.13           	0.934          	3605           	2894741504     	3020787712     	0.97           	0.37           		11011010^{3}1101^{8}0101^{8}0101^{8}0110^{3}1011011
mm10.chr19     	phRAIDER       	199            	56             	40             	0.714          	2              	0.129          	0.925          	3601           	3815149568     	3941371904     	0.97           	0.369          		1100110101^{3}01^{3}001^{3}1^{3}01^{3}1^{3}01^{3}1^{3}001^{3}01^{3}010110011
mm10.chr19     	phRAIDER       	182            	56             	40             	0.714          	2              	0.129          	0.925          	3606           	4352868352     	4478971904     	0.976          	0.372          		1101^{8}001^{4}0101^{4}001001001^{4}0101^{4}001^{8}011
mm10.chr19     	phRAIDER       	212            	56             	40             	0.714          	2              	0.13           	0.933          	3604           	3156516864     	3284258816     	0.974          	0.371          		1001^{4}01^{4}1^{4}11001^{3}0110^{4}1101^{3}001^{4}1^{4}1101^{4}001
mm10.chr19     	phRAIDER       	195            	56             	40             	0.714          	2              	0.13           	0.938          	3602           	2374598656     	2500608000     	0.973          	0.371          		1^{4}0101^{3}010110101^{4}101101101101^{4}1010110101^{3}0101^{4}
mm10.chr19     	phRAIDER       	208            	56             	40             	0.714          	2              	0.131          	0.934          	3605           	2884521984     	3010523136     	0.972          	0.371          		11001^{4}01^{3}01001^{4}10101^{4}1^{4}0101^{4}100101^{3}01^{4}0011
mm10.chr19     	phRAIDER       	204            	56             	40             	0.714          	2              	0.129          	0.927          	3601           	3498278912     	3625963520     	0.97           	0.37           		1^{5}001001^{3}001101^{5}01^{5}1^{3}01^{5}011001^{3}001001^{5}
mm10.chr19     	phRAIDER       	200            	56             	40             	0.714          	2              	0.13           	0.936          	3605           	4056195072     	4184088576     	0.97           	0.37           		10010110101^{5}01101^{5}101^{4}01^{5}101101^{5}0101101001
mm10.chr19     	phRAIDER       	189            	56             	40             	0.714          	2              	0.132          	0.941          	3600           	2418241536     	2544259072     	0.977          	0.372          		1101^{11}0110110010110^{4}1101001101101^{11}011
mm10.chr19     	phRAIDER       	196            	56             	40             	0.714          	2              	0.13           	0.931          	3602           	1755795456     	1881780224     	0.971          	0.371          		10101101^{4}001^{4}10101^{4}101101^{4}10101^{4}1001^{4}0110101
mm10.chr19     	phRAIDER       	185            	56             	40             	0.714          	2              	0.13           	0.931          	3603           	2383036416     	2509078528     	0.972          	0.37           		1^{3}0^{3}1^{3}101^{3}001^{3}1^{3}0101^{3}1^{3}0101^{3}1^{3}001^{3}01^{3}10^{3}1^{3}
